Tue Aug 15 11:10:29 2023, 0, 900, 0, 6, 4356, 0, 7, 300, 0, 0, 0
0
Tue Aug 15 11:15:01 2023, 0, 900, 0, 6, 4356, 0, 7, 300, 0, 0, 0
Tue Aug 15 11:15:06 2023, 0, 900, 0, 6, 4356, 0, 7, 300, 0, 0, 0
Tue Aug 15 11:15:49 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:16:01 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:22:47 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:23:47 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:27:17 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:28:18 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, Tue Aug 15 11:28:59 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Tue Aug 15 11:30:00 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:31:00 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:32:01 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:33:01 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:34:02 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:35:03 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:36:03 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:37:04 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:38:04 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:39:05 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:40:06 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:41:06 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:42:07 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:43:07 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:44:08 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:45:09 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Tue Aug 15 11:46:09 2023, 0, 900, 0, 6, 4356, 0, 7, 375, 0, 0, 4
